,country_id,latitude,longitude,bright_ti4,bright_ti5,scan,track,acq_date,acq_time,frp,daynight
877,ESP,28.62225,-17.88415,305.63,292.07,0.43,0.38,2022-03-01,306,1.62,N
878,ESP,28.62297,-17.88825,301.95,291.12,0.43,0.38,2022-03-01,306,1.62,N
879,ESP,37.21598,-5.22508,326.08,297.44,0.54,0.51,2022-03-01,1244,2.11,D
880,ESP,38.92806,-5.98338,332.78,298.43,0.54,0.5,2022-03-01,1244,3.92,D
881,ESP,39.03674,-5.67131,327.34,294.78,0.51,0.5,2022-03-01,1244,2.09,D
882,ESP,39.30891,-1.561,336.26,298.22,0.49,0.4,2022-03-01,1244,2.81,D
883,ESP,39.58302,-0.30727,335.27,296.07,0.44,0.38,2022-03-01,1244,2.96,D
884,ESP,39.64863,-0.29274,325.7,296.58,0.43,0.38,2022-03-01,1244,2.0,D
885,ESP,39.76368,-0.32475,327.77,292.69,0.43,0.38,2022-03-01,1244,2.46,D
886,ESP,40.18828,0.1799,326.73,295.53,0.42,0.37,2022-03-01,1244,1.5,D
887,ESP,40.34586,-1.16349,330.89,298.18,0.45,0.39,2022-03-01,1244,1.77,D
888,ESP,40.84578,-3.47049,331.41,292.98,0.55,0.43,2022-03-01,1244,4.01,D
889,ESP,41.02222,0.4106,330.69,293.47,0.4,0.37,2022-03-01,1244,2.3,D
890,ESP,41.47542,0.13831,331.66,301.57,0.41,0.37,2022-03-01,1244,13.18,D
891,ESP,41.47625,0.14308,333.89,296.56,0.41,0.37,2022-03-01,1244,6.2,D
892,ESP,41.47876,0.13731,330.22,298.34,0.41,0.37,2022-03-01,1244,4.8,D
893,ESP,41.58443,0.385,346.3,300.45,0.4,0.37,2022-03-01,1244,6.86,D
894,ESP,41.61907,-0.8251,327.89,290.74,0.43,0.38,2022-03-01,1244,1.96,D
895,ESP,41.62726,0.99084,333.07,297.25,0.39,0.36,2022-03-01,1244,2.15,D
896,ESP,41.72981,-1.03987,326.71,288.48,0.43,0.38,2022-03-01,1244,1.31,D
897,ESP,41.7974,0.42827,330.9,294.23,0.4,0.37,2022-03-01,1244,2.07,D
898,ESP,41.97413,-1.2912,332.41,288.65,0.44,0.38,2022-03-01,1244,3.71,D
899,ESP,42.36979,0.8821,328.14,291.78,0.39,0.36,2022-03-01,1244,3.35,D
900,ESP,42.90204,-1.12548,355.87,282.12,0.42,0.38,2022-03-01,1244,6.83,D
901,ESP,42.90294,-1.12053,329.42,272.43,0.42,0.38,2022-03-01,1244,6.83,D
902,ESP,42.90543,-1.12658,333.52,275.3,0.42,0.38,2022-03-01,1244,8.29,D
903,ESP,42.91993,-1.24445,342.95,282.49,0.42,0.38,2022-03-01,1244,5.25,D
904,ESP,42.92773,-1.04299,331.93,276.14,0.42,0.38,2022-03-01,1244,8.03,D
905,ESP,42.92835,-1.19803,337.49,283.81,0.42,0.38,2022-03-01,1244,4.56,D
906,ESP,42.95992,-1.31471,325.17,278.29,0.43,0.38,2022-03-01,1244,2.94,D
907,ESP,43.01631,-1.42057,345.23,283.38,0.43,0.38,2022-03-01,1244,10.4,D
908,ESP,43.02062,-1.41671,343.47,282.46,0.43,0.38,2022-03-01,1244,13.97,D
909,ESP,43.03276,-1.23103,329.67,279.26,0.42,0.38,2022-03-01,1244,11.62,D
910,ESP,43.05237,-1.4899,348.81,281.21,0.43,0.38,2022-03-01,1244,11.94,D
911,ESP,43.05328,-1.48496,335.6,279.24,0.43,0.38,2022-03-01,1244,5.56,D
912,ESP,43.06762,-1.34842,332.76,284.38,0.43,0.38,2022-03-01,1244,3.3,D
913,ESP,43.07433,-1.35114,351.52,288.21,0.43,0.38,2022-03-01,1244,11.37,D
914,ESP,43.08408,-1.31751,331.76,284.63,0.42,0.38,2022-03-01,1244,10.02,D
915,ESP,43.13164,-1.59976,337.39,276.41,0.43,0.38,2022-03-01,1244,5.28,D
916,ESP,43.15237,-1.74284,329.26,284.11,0.44,0.38,2022-03-01,1244,2.84,D
917,ESP,43.15327,-2.4215,333.42,276.86,0.46,0.39,2022-03-01,1244,3.65,D
918,ESP,43.15531,-1.72703,334.2,286.4,0.44,0.38,2022-03-01,1244,3.19,D
919,ESP,43.15774,-1.73353,354.51,289.85,0.44,0.38,2022-03-01,1244,12.59,D
920,ESP,43.15875,-1.72812,326.84,285.44,0.44,0.38,2022-03-01,1244,3.19,D
921,ESP,43.19409,-1.53669,331.87,286.95,0.43,0.38,2022-03-01,1244,4.65,D
922,ESP,43.19845,-1.53262,332.62,294.12,0.43,0.38,2022-03-01,1244,13.2,D
923,ESP,43.20087,-1.53917,350.18,289.45,0.43,0.38,2022-03-01,1244,15.01,D
924,ESP,43.20185,-1.5338,340.01,287.88,0.43,0.38,2022-03-01,1244,13.2,D
925,ESP,43.20426,-1.54044,328.93,285.54,0.43,0.38,2022-03-01,1244,2.76,D
926,ESP,43.08517,-3.92158,333.88,276.17,0.52,0.42,2022-03-01,1246,4.18,D
927,ESP,40.24994,-3.47707,300.1,287.45,0.79,0.78,2022-06-01,56,0.84,N
928,ESP,41.31371,1.66279,305.33,288.51,0.43,0.62,2022-06-01,56,0.77,N
929,ESP,43.03897,-2.22176,298.26,282.42,0.7,0.75,2022-06-01,56,0.93,N
930,ESP,42.81353,-1.74108,297.71,286.04,0.44,0.46,2022-06-01,236,0.59,N
931,ESP,42.81445,-1.74227,299.88,286.57,0.45,0.47,2022-06-01,236,0.82,N
932,ESP,43.03759,-2.22057,298.75,284.9,0.42,0.45,2022-06-01,236,0.59,N
933,ESP,43.08169,-2.99555,298.73,282.87,0.39,0.44,2022-06-01,236,0.55,N
934,ESP,43.41253,-3.8396,296.93,285.3,0.52,0.42,2022-06-01,236,0.54,N
935,ESP,39.93884,-3.74319,305.01,288.82,0.42,0.45,2022-06-01,238,1.36,N
936,ESP,40.2438,-3.47439,304.75,288.71,0.42,0.45,2022-06-01,238,1.55,N
937,ESP,40.72712,0.3862,298.77,287.3,0.32,0.54,2022-06-01,238,0.22,N
938,ESP,41.31241,1.66424,304.35,288.81,0.36,0.57,2022-06-01,238,0.81,N
939,ESP,41.31346,1.66039,301.85,287.44,0.36,0.57,2022-06-01,238,0.81,N
940,ESP,41.47568,-1.48732,299.23,288.03,0.49,0.49,2022-06-01,238,1.01,N
941,ESP,41.92374,0.184,305.4,287.94,0.58,0.52,2022-06-01,238,4.6,N
942,ESP,41.92542,0.17742,337.36,288.82,0.58,0.52,2022-06-01,238,4.6,N
943,ESP,39.59373,-2.079,336.27,303.33,0.34,0.56,2022-06-01,1219,2.27,D
944,ESP,40.96588,-5.63675,329.32,294.99,0.47,0.64,2022-06-01,1219,4.47,D
945,ESP,41.33353,-0.71774,340.5,304.44,0.53,0.5,2022-06-01,1219,5.43,D
946,ESP,41.68241,-1.06941,333.96,307.29,0.54,0.51,2022-06-01,1219,4.08,D
947,ESP,41.8807,0.88187,343.45,309.37,0.43,0.46,2022-06-01,1219,2.68,D
948,ESP,41.88306,0.88493,340.88,305.85,0.43,0.46,2022-06-01,1219,10.03,D
949,ESP,41.88472,0.88013,333.04,304.36,0.43,0.46,2022-06-01,1219,2.87,D
950,ESP,37.38427,-6.35978,332.55,295.32,0.55,0.51,2022-06-01,1359,6.75,D
951,ESP,37.53965,-6.15705,332.87,297.92,0.56,0.52,2022-06-01,1359,7.97,D
952,ESP,43.34237,-4.06824,354.89,289.79,0.41,0.61,2022-06-01,1401,5.62,D
953,ESP,43.34431,-4.06939,367.0,292.17,0.41,0.61,2022-06-01,1401,13.61,D
954,ESP,43.3478,-4.07391,330.56,292.12,0.41,0.61,2022-06-01,1401,3.43,D
955,ESP,43.34799,-4.06852,334.46,290.83,0.41,0.61,2022-06-01,1401,4.4,D
956,ESP,37.35892,-6.67251,299.52,285.43,0.39,0.36,2022-09-01,211,0.44,N
957,ESP,37.3613,-5.86338,311.97,292.59,0.39,0.36,2022-09-01,211,1.33,N
958,ESP,37.5702,-0.91539,310.02,295.17,0.48,0.4,2022-09-01,211,1.58,N
959,ESP,38.37659,-0.54326,309.09,296.35,0.48,0.4,2022-09-01,211,1.07,N
960,ESP,38.86395,-6.33946,309.82,291.22,0.39,0.37,2022-09-01,211,0.99,N
961,ESP,39.89286,-3.30642,327.05,285.96,0.39,0.36,2022-09-01,211,1.39,N
962,ESP,39.89614,-3.30549,296.44,284.87,0.39,0.36,2022-09-01,211,1.39,N
963,ESP,40.0111,-3.89958,303.1,292.05,0.39,0.36,2022-09-01,211,0.87,N
964,ESP,40.24585,-3.47239,325.91,293.42,0.39,0.36,2022-09-01,211,2.02,N
965,ESP,40.24658,-3.47687,309.62,291.63,0.39,0.36,2022-09-01,211,2.02,N
966,ESP,42.81372,-1.74212,312.55,289.0,0.4,0.37,2022-09-01,211,1.51,N
967,ESP,43.33144,-5.7754,304.26,287.57,0.41,0.37,2022-09-01,211,0.66,N
968,ESP,43.53819,-5.82926,319.05,287.07,0.41,0.37,2022-09-01,211,8.14,N
969,ESP,43.53887,-5.83434,328.13,288.01,0.41,0.37,2022-09-01,211,4.4,N
970,ESP,43.54227,-5.83348,309.59,288.75,0.41,0.37,2022-09-01,211,4.4,N
971,ESP,43.54295,-5.83856,308.09,287.58,0.41,0.37,2022-09-01,211,4.4,N
972,ESP,43.54362,-5.8436,302.52,287.39,0.41,0.37,2022-09-01,211,0.91,N
973,ESP,43.55245,-5.85722,298.93,288.08,0.41,0.37,2022-09-01,211,0.48,N
974,ESP,41.3114,1.663,308.3,289.23,0.53,0.42,2022-09-01,213,1.14,N
975,ESP,41.47625,-1.4854,306.38,290.89,0.41,0.37,2022-09-01,213,1.14,N
976,ESP,41.55551,-1.29412,322.72,289.95,0.41,0.37,2022-09-01,213,2.76,N
977,ESP,41.55639,-1.29897,327.75,289.46,0.41,0.37,2022-09-01,213,2.37,N
978,ESP,41.55887,-1.29302,303.55,289.37,0.41,0.37,2022-09-01,213,2.76,N
979,ESP,41.55975,-1.29788,299.52,288.52,0.41,0.37,2022-09-01,213,2.37,N
980,ESP,42.34468,-6.37841,302.32,282.65,0.42,0.37,2022-09-01,213,1.64,N
981,ESP,42.34531,-6.38308,311.46,278.95,0.42,0.37,2022-09-01,213,0.9,N
982,ESP,38.88787,-6.4163,335.48,296.86,0.43,0.38,2022-09-01,1333,3.71,D
983,ESP,39.97267,-4.25355,346.49,317.31,0.53,0.42,2022-09-01,1333,6.84,D
984,ESP,39.97333,-4.24734,343.86,315.99,0.53,0.42,2022-09-01,1333,6.84,D
985,ESP,40.24214,-3.47197,342.57,314.17,0.39,0.44,2022-09-01,1333,4.85,D
986,ESP,42.44427,-3.63518,337.92,307.93,0.4,0.44,2022-09-01,1333,2.77,D
987,ESP,41.31504,1.65968,299.0,276.1,0.46,0.39,2022-12-01,204,0.94,N
988,ESP,41.4741,-1.48839,295.09,275.48,0.39,0.36,2022-12-01,204,0.72,N
989,ESP,41.68852,-4.07013,331.49,275.42,0.4,0.37,2022-12-01,204,7.87,N
990,ESP,41.69186,-4.06928,306.58,272.67,0.4,0.37,2022-12-01,204,0.73,N
991,ESP,42.81241,-1.74371,298.39,274.85,0.38,0.36,2022-12-01,204,0.67,N
992,ESP,42.81568,-1.74276,313.04,276.42,0.38,0.36,2022-12-01,204,1.24,N
993,ESP,42.8207,-1.58123,314.3,274.49,0.38,0.36,2022-12-01,204,4.75,N
994,ESP,42.82144,-1.58586,326.06,275.74,0.38,0.36,2022-12-01,204,6.85,N
995,ESP,36.96841,-1.90642,308.69,282.97,0.4,0.37,2022-12-01,206,1.6,N
996,ESP,40.24426,-3.47631,312.0,272.91,0.39,0.36,2022-12-01,206,1.8,N
997,ESP,38.76305,-3.39972,330.28,289.02,0.48,0.4,2022-12-01,1327,3.68,D
998,ESP,41.28999,-0.34203,327.76,284.83,0.47,0.48,2022-12-01,1327,2.21,D
999,ESP,41.68785,-4.06614,327.07,282.85,0.48,0.4,2022-12-01,1327,7.66,D
1000,ESP,41.7173,0.02725,332.51,285.17,0.5,0.49,2022-12-01,1327,3.05,D
1001,FIN,64.64503,24.4283,296.1,265.8,0.38,0.36,2020-03-01,100,0.9,N
1002,FIN,60.28827,22.29061,308.2,284.4,0.43,0.38,2020-06-01,36,1.4,N
1003,FIN,64.64262,24.43306,327.4,293.5,0.38,0.58,2020-06-01,848,4.0,D
1004,FIN,64.64391,24.42837,325.2,294.6,0.38,0.58,2020-06-01,848,5.4,D
1005,FIN,62.59392,25.74795,296.8,281.5,0.54,0.42,2020-09-01,6,1.3,N
1006,FIN,64.64709,24.42459,316.3,281.4,0.41,0.45,2020-09-01,6,2.1,N
1007,FIN,64.65471,24.43647,309.9,280.6,0.41,0.45,2020-09-01,6,2.5,N
1008,FIN,64.65603,24.43165,318.4,281.8,0.41,0.45,2020-09-01,6,2.2,N
1009,FIN,60.2891,22.29003,310.6,283.3,0.43,0.46,2020-09-01,12,2.0,N
1010,FIN,60.28436,22.2933,298.0,283.5,0.48,0.48,2020-09-01,148,1.6,N
1011,FIN,62.59474,25.74499,297.6,280.3,0.49,0.49,2020-09-01,148,1.0,N
1012,FIN,64.64646,24.42512,307.6,280.2,0.38,0.43,2020-09-01,148,2.8,N
1013,FIN,64.6491,24.42511,305.5,279.9,0.57,0.43,2020-09-01,148,1.3,N
1014,FIN,64.65252,24.43006,298.3,281.2,0.57,0.43,2020-09-01,148,1.3,N
1015,FIN,64.65592,24.43508,319.3,280.2,0.57,0.43,2020-09-01,148,2.4,N
1016,FIN,60.28829,22.29172,304.6,282.6,0.62,0.54,2020-09-01,2348,2.1,N
1017,FIN,61.13182,28.45112,298.6,283.2,0.39,0.44,2020-09-01,2348,0.8,N
1018,FIN,64.64667,24.4327,301.1,279.3,0.57,0.52,2020-09-01,2348,2.2,N
1019,FIN,64.64711,24.42068,317.1,278.9,0.57,0.52,2020-09-01,2348,2.9,N
1020,FIN,64.65624,24.43468,301.8,279.5,0.57,0.52,2020-09-01,2348,1.1,N
1021,FIN,60.90641,27.84343,315.7,270.9,0.5,0.41,2020-12-01,0,2.1,N
1022,FIN,61.14685,28.79453,302.6,273.0,0.47,0.4,2020-12-01,0,1.0,N
1023,FIN,64.64556,24.42383,306.21,268.46,0.39,0.37,2022-03-01,113,0.84,N
1024,FIN,64.6501,24.41928,306.59,267.87,0.39,0.37,2022-03-01,113,0.84,N
1025,FIN,60.28771,22.29296,309.16,280.01,0.51,0.41,2022-09-01,24,1.72,N
1026,FIN,64.64513,24.42875,306.88,278.98,0.51,0.41,2022-09-01,24,0.98,N
1027,FIN,64.64794,24.42439,303.15,279.5,0.51,0.41,2022-09-01,24,1.63,N
1028,FIN,64.64888,24.43064,296.06,278.94,0.51,0.41,2022-09-01,24,0.98,N
1029,FIN,60.28692,22.29102,298.11,278.32,0.59,0.53,2022-09-01,204,2.15,N
1030,FIN,64.64565,24.42979,305.37,277.96,0.45,0.47,2022-09-01,204,1.36,N
1031,FIN,64.64799,24.42192,296.07,277.27,0.45,0.47,2022-09-01,204,1.36,N
1032,FIN,64.65155,24.42771,296.07,278.76,0.45,0.47,2022-09-01,204,1.4,N
1033,FIN,64.64606,24.43334,330.53,285.79,0.44,0.62,2022-09-01,839,3.29,D
1034,FIN,64.64382,24.42777,337.06,285.59,0.38,0.59,2022-09-01,1200,4.81,D
1035,FRA,49.32752,6.10735,295.8,275.8,0.44,0.46,2020-03-01,106,0.5,N
1036,FRA,48.98698,1.75837,301.7,275.0,0.6,0.53,2020-03-01,242,2.2,N
1037,FRA,43.44356,4.89938,348.7,292.2,0.38,0.36,2020-03-01,1230,7.2,D
1038,FRA,43.44683,4.89845,336.2,293.4,0.38,0.36,2020-03-01,1230,7.4,D
1039,FRA,49.32761,6.10162,299.7,280.9,0.42,0.61,2020-06-01,36,0.6,N
1040,FRA,51.03051,2.26974,307.2,280.5,0.63,0.72,2020-06-01,36,1.9,N
1041,FRA,51.0373,2.27877,313.5,280.1,0.63,0.72,2020-06-01,36,2.3,N
1042,FRA,51.03741,2.28795,305.4,280.9,0.63,0.72,2020-06-01,36,2.7,N
1043,FRA,51.0402,2.2831,311.0,281.2,0.63,0.72,2020-06-01,36,3.9,N
1044,FRA,51.04419,2.297,324.4,281.6,0.63,0.72,2020-06-01,36,2.7,N
1045,FRA,51.04703,2.29213,314.3,281.1,0.63,0.72,2020-06-01,36,2.0,N
1046,FRA,51.04717,2.30136,299.9,280.6,0.63,0.72,2020-06-01,36,2.0,N
1047,FRA,51.04746,2.31971,309.4,280.6,0.62,0.72,2020-06-01,36,2.1,N
1048,FRA,43.43488,4.89567,296.9,276.1,0.44,0.62,2020-06-01,42,0.4,N
1049,FRA,43.44086,4.89055,297.4,281.5,0.44,0.62,2020-06-01,42,1.2,N
1050,FRA,43.44107,4.89245,296.7,283.3,0.44,0.62,2020-06-01,42,0.8,N
1051,FRA,43.44645,4.8965,302.3,284.3,0.44,0.62,2020-06-01,42,1.9,N
1052,FRA,43.44664,4.89094,300.7,283.7,0.44,0.62,2020-06-01,42,1.2,N
1053,FRA,43.44668,4.89839,302.9,284.6,0.44,0.62,2020-06-01,42,0.8,N
1054,FRA,43.44685,4.89285,297.3,284.4,0.44,0.62,2020-06-01,42,0.8,N
1055,FRA,43.45398,4.84885,296.4,279.4,0.44,0.62,2020-06-01,42,0.9,N
1056,FRA,45.07382,5.87784,296.6,284.9,0.4,0.6,2020-06-01,42,0.8,N
1057,FRA,47.63145,7.23772,296.2,282.0,0.36,0.57,2020-06-01,42,0.7,N
1058,FRA,43.43369,4.89309,299.0,281.7,0.63,0.54,2020-06-01,218,2.5,N
1059,FRA,43.4388,4.88841,300.4,282.3,0.63,0.54,2020-06-01,218,3.1,N
1060,FRA,43.44035,4.88814,299.3,281.6,0.63,0.54,2020-06-01,218,1.6,N
1061,FRA,43.4431,4.89776,309.4,281.3,0.63,0.54,2020-06-01,218,3.3,N
1062,FRA,43.4435,4.89077,308.3,282.4,0.63,0.54,2020-06-01,218,3.3,N
1063,FRA,43.44506,4.89048,307.5,281.7,0.63,0.54,2020-06-01,218,1.6,N
1064,FRA,43.44629,4.90048,318.1,282.8,0.63,0.54,2020-06-01,218,3.3,N
1065,FRA,43.4478,4.90015,309.5,281.9,0.63,0.54,2020-06-01,218,1.4,N
1066,FRA,45.24745,6.41262,297.6,284.0,0.33,0.55,2020-06-01,218,0.5,N
1067,FRA,47.08405,3.00214,298.7,284.9,0.41,0.45,2020-06-01,218,0.7,N
1068,FRA,48.10976,-1.03788,298.0,285.9,0.43,0.38,2020-06-01,218,0.7,N
1069,FRA,48.86618,2.45937,328.9,288.9,0.54,0.42,2020-06-01,218,20.8,N
1070,FRA,48.9854,1.76129,307.5,286.3,0.51,0.41,2020-06-01,218,1.3,N
1071,FRA,49.31738,6.15018,296.2,281.8,0.49,0.49,2020-06-01,218,0.4,N
1072,FRA,49.47057,0.54194,295.9,285.8,0.45,0.39,2020-06-01,218,1.0,N
1073,FRA,50.33684,3.49128,300.5,284.0,0.55,0.42,2020-06-01,218,1.2,N
1074,FRA,50.70094,2.11197,301.0,281.3,0.48,0.4,2020-06-01,218,0.9,N
1075,FRA,50.97178,1.89426,295.8,283.4,0.47,0.4,2020-06-01,218,0.4,N
1076,FRA,51.02927,2.27084,311.8,286.4,0.48,0.4,2020-06-01,218,2.0,N
1077,FRA,51.03354,2.28772,303.5,285.4,0.48,0.4,2020-06-01,218,1.0,N
1078,FRA,51.03706,2.28959,319.2,286.6,0.48,0.4,2020-06-01,218,2.1,N
1079,FRA,51.03844,2.28301,321.3,286.5,0.48,0.4,2020-06-01,218,1.9,N
1080,FRA,51.04762,2.29519,310.3,286.9,0.48,0.4,2020-06-01,218,2.5,N
1081,FRA,51.04915,2.3253,315.9,286.7,0.48,0.4,2020-06-01,218,1.8,N
1082,FRA,43.93371,4.84949,329.2,301.1,0.53,0.42,2020-06-01,1206,3.0,D
1083,FRA,47.20922,-1.43203,340.8,299.6,0.55,0.51,2020-06-01,1206,2.4,D
1084,FRA,47.42629,-0.58151,342.0,303.3,0.5,0.49,2020-06-01,1206,5.2,D
1085,FRA,47.42817,-0.58361,337.6,302.4,0.5,0.49,2020-06-01,1206,3.0,D
1086,FRA,47.43256,-0.47821,343.1,302.1,0.5,0.49,2020-06-01,1206,6.2,D
1087,FRA,50.62779,3.20534,330.3,299.7,0.46,0.39,2020-06-01,1206,6.4,D
1088,FRA,51.0275,2.27397,333.8,288.1,0.48,0.4,2020-06-01,1206,4.2,D
1089,FRA,51.0373,2.28348,330.8,287.8,0.48,0.4,2020-06-01,1206,2.7,D
1090,FRA,51.04551,2.32296,330.9,285.6,0.48,0.4,2020-06-01,1206,2.9,D
1091,FRA,43.18551,0.99142,308.3,287.2,0.39,0.36,2020-09-01,154,0.8,N
1092,FRA,43.4385,4.89137,302.6,287.6,0.49,0.4,2020-09-01,154,0.9,N
1093,FRA,43.43968,4.88556,301.3,286.9,0.49,0.4,2020-09-01,154,0.6,N
1094,FRA,43.44201,4.85512,300.0,286.4,0.48,0.4,2020-09-01,154,0.5,N
1095,FRA,43.44208,4.89274,298.8,288.1,0.49,0.4,2020-09-01,154,0.9,N
1096,FRA,43.44326,4.88694,299.0,286.6,0.49,0.4,2020-09-01,154,0.6,N
1097,FRA,43.44448,4.89994,344.9,289.8,0.49,0.4,2020-09-01,154,4.9,N
1098,FRA,43.44807,4.90132,302.5,287.0,0.49,0.4,2020-09-01,154,4.9,N
1099,FRA,43.44925,4.89548,329.0,289.3,0.49,0.4,2020-09-01,154,4.9,N
1100,FRA,43.45035,4.85205,304.6,286.9,0.48,0.4,2020-09-01,154,1.0,N
1101,FRA,44.43409,4.70925,328.1,286.5,0.46,0.39,2020-09-01,154,3.0,N
1102,FRA,44.43511,4.71407,327.3,287.0,0.46,0.39,2020-09-01,154,2.2,N
1103,FRA,45.67152,4.8434,303.3,287.0,0.45,0.39,2020-09-01,154,1.3,N
1104,FRA,46.81174,-0.14063,299.1,282.1,0.39,0.36,2020-09-01,154,0.7,N
1105,FRA,48.38151,2.85109,295.3,281.8,0.39,0.36,2020-09-01,154,0.7,N
1106,FRA,48.38695,2.98409,313.8,285.2,0.39,0.36,2020-09-01,154,1.6,N
1107,FRA,48.60658,1.33084,296.3,278.0,0.39,0.36,2020-09-01,154,0.4,N
1108,FRA,48.76897,4.56218,304.5,283.6,0.41,0.37,2020-09-01,154,1.0,N
1109,FRA,48.98253,1.76218,310.9,283.1,0.38,0.36,2020-09-01,154,1.0,N
1110,FRA,48.98579,1.76334,317.2,282.6,0.38,0.36,2020-09-01,154,1.3,N
1111,FRA,43.44788,4.89611,367.0,300.9,0.36,0.57,2020-09-01,1136,11.7,D
1112,FRA,46.55263,-0.54908,345.8,295.6,0.51,0.66,2020-09-01,1142,6.6,D
1113,FRA,43.4425,4.89922,328.8,300.6,0.38,0.59,2020-09-01,1318,3.8,D
1114,FRA,46.55309,-0.54966,345.7,298.4,0.44,0.46,2020-09-01,1318,14.8,D
1115,FRA,43.34942,2.99093,298.5,272.6,0.39,0.37,2020-12-01,148,0.3,N
1116,FRA,43.43969,4.89004,309.9,265.5,0.43,0.38,2020-12-01,148,1.6,N
1117,FRA,43.44168,4.87962,315.7,264.3,0.43,0.38,2020-12-01,148,1.3,N
1118,FRA,43.44509,4.88083,317.5,263.8,0.43,0.38,2020-12-01,148,1.5,N
1119,FRA,43.44554,4.89768,332.0,266.0,0.43,0.38,2020-12-01,148,3.3,N
1120,FRA,43.44896,4.8989,301.5,262.6,0.43,0.38,2020-12-01,148,0.4,N
1121,FRA,49.47747,0.5314,295.1,278.8,0.42,0.38,2020-12-01,148,0.7,N
1122,FRA,49.84924,1.90118,300.3,276.5,0.4,0.37,2020-12-01,148,0.6,N
1123,FRA,44.0365,5.97595,349.4,279.8,0.36,0.57,2020-12-01,1136,3.5,D
1124,FRA,44.03767,5.98015,331.6,279.3,0.36,0.57,2020-12-01,1136,3.5,D
1125,FRA,43.04739,-1.37571,338.8,267.7,0.48,0.4,2020-12-01,1312,6.7,D
1126,FRA,43.05107,-1.37637,335.9,268.1,0.48,0.4,2020-12-01,1312,6.3,D
1127,FRA,48.91907,-0.19259,334.0,270.9,0.42,0.45,2020-12-01,1312,4.0,D
1128,FRA,43.09024,-1.00872,295.28,278.09,0.58,0.52,2022-03-01,119,3.09,N
1129,FRA,43.09107,-1.00178,300.05,277.56,0.58,0.52,2022-03-01,119,1.43,N
1130,FRA,43.0915,-1.00815,301.29,278.15,0.58,0.52,2022-03-01,119,2.62,N
1131,FRA,43.09537,-1.01271,296.37,274.51,0.58,0.52,2022-03-01,119,1.55,N
1132,FRA,43.39274,5.10935,305.57,277.68,0.46,0.39,2022-03-01,119,1.0,N
1133,FRA,43.39344,5.11081,296.91,277.26,0.46,0.39,2022-03-01,119,0.3,N
1134,FRA,43.43322,4.89469,297.48,278.85,0.47,0.4,2022-03-01,119,0.77,N
1135,FRA,43.43686,4.89551,303.0,278.96,0.47,0.4,2022-03-01,119,0.77,N
1136,FRA,43.43819,4.88384,320.16,280.05,0.47,0.4,2022-03-01,119,2.93,N
1137,FRA,43.43886,4.87801,300.1,279.61,0.47,0.4,2022-03-01,119,1.36,N
1138,FRA,43.44116,4.89048,318.75,279.65,0.47,0.4,2022-03-01,119,1.67,N
1139,FRA,43.44183,4.88464,301.15,277.65,0.47,0.4,2022-03-01,119,1.67,N
1140,FRA,43.4425,4.87881,307.75,276.56,0.47,0.4,2022-03-01,119,0.81,N
1141,FRA,43.44411,4.89711,333.56,281.63,0.47,0.4,2022-03-01,119,4.94,N
1142,FRA,43.44708,4.90373,310.96,278.36,0.47,0.4,2022-03-01,119,1.29,N
1143,FRA,43.44775,4.89791,312.88,280.5,0.47,0.4,2022-03-01,119,1.29,N
1144,FRA,43.7951,7.3764,303.7,279.48,0.4,0.37,2022-03-01,119,1.6,N
1145,FRA,46.25225,3.42277,295.93,273.34,0.39,0.44,2022-03-01,119,0.72,N
1146,FRA,46.67059,1.45701,336.57,274.08,0.48,0.48,2022-03-01,119,4.11,N
1147,FRA,48.38695,2.98533,314.28,273.76,0.43,0.46,2022-03-01,119,1.23,N
1148,FRA,48.38743,2.97953,306.61,275.3,0.43,0.46,2022-03-01,119,1.23,N
1149,FRA,48.61041,6.11722,310.6,272.91,0.48,0.4,2022-03-01,119,1.7,N
1150,FRA,48.61113,6.11063,304.12,272.62,0.48,0.4,2022-03-01,119,1.34,N
1151,FRA,43.09303,-1.01894,300.09,277.35,0.47,0.64,2022-03-01,302,0.62,N
1152,FRA,42.64252,1.84118,348.92,284.15,0.38,0.36,2022-03-01,1244,6.8,D
1153,FRA,42.64903,1.8393,344.82,286.56,0.38,0.36,2022-03-01,1244,6.33,D
1154,FRA,42.68096,2.31725,341.15,295.61,0.38,0.36,2022-03-01,1244,14.58,D
1155,FRA,42.86132,1.66664,339.82,291.07,0.38,0.36,2022-03-01,1244,2.49,D
1156,FRA,42.98008,-0.57131,325.09,275.23,0.41,0.37,2022-03-01,1244,12.36,D
1157,FRA,42.98095,-0.56635,340.07,282.53,0.41,0.37,2022-03-01,1244,12.36,D
1158,FRA,42.98762,0.93102,330.38,291.58,0.39,0.36,2022-03-01,1244,2.56,D
1159,FRA,42.99532,-0.86475,330.21,280.18,0.41,0.37,2022-03-01,1244,5.74,D
1160,FRA,42.99865,-0.86603,330.29,278.29,0.41,0.37,2022-03-01,1244,5.74,D
1161,FRA,43.02227,-1.13061,327.28,276.23,0.42,0.38,2022-03-01,1244,2.68,D
1162,FRA,43.02731,0.13529,342.84,282.33,0.4,0.37,2022-03-01,1244,4.34,D
1163,FRA,43.02989,-1.12808,335.73,278.14,0.42,0.38,2022-03-01,1244,2.98,D
1164,FRA,43.03064,-0.62476,339.59,273.72,0.41,0.37,2022-03-01,1244,8.24,D
